# name,material  (generated by gen_import.py)
scared_soul_sand,soul_sand
sifted_soul_sand,soul_sand
smoothed_soul_sand,soul_sand
trampled_soul_sand,soul_sand
bulby_sponge,sponge
fine_sponge,sponge
giant_sponge,sponge
lush_sponge,sponge
old_sponge,sponge
smooth_sponge,sponge
soft_sponge,sponge
basket_woven_spruce_planks,spruce_planks
boxed_spruce_planks,spruce_planks
brick_bond_spruce_planks,spruce_planks
bricky_spruce_planks,spruce_planks
cross_laced_spruce_planks,spruce_planks
crossed_spruce_planks,spruce_planks
detailed_spruce_planks,spruce_planks
diagonal_spruce_planks,spruce_planks
diamond_spruce_planks,spruce_planks
double_herringbone_spruce_planks,spruce_planks
fine_spruce_planks,spruce_planks
fine_vertical_spruce_planks,spruce_planks
herringbone_spruce_planks,spruce_planks
hewn_spruce_planks,spruce_planks
laced_spruce_planks,spruce_planks
nailed_spruce_planks,spruce_planks
polished_spruce_planks,spruce_planks
railed_spruce_planks,spruce_planks
shifted_spruce_planks,spruce_planks
slanted_spruce_planks,spruce_planks
smooth_spruce_planks,spruce_planks
spruce_planks_fine_mosaic,spruce_planks
spruce_planks_mosaic,spruce_planks
spruce_planks_shavings,spruce_planks
stacked_spruce_planks,spruce_planks
thin_spruce_planks,spruce_planks
tiled_spruce_planks,spruce_planks
versailles_spruce_planks,spruce_planks
vertical_spruce_planks,spruce_planks
vertically_railed_spruce_planks,spruce_planks
wickered_spruce_planks,spruce_planks
angry_stone,stone
bordered_stone,stone
brick_bordered_stone,stone
carved_stone,stone
checkered_stone_tiles,stone
cobbled_stone,stone
cracked_disordered_stone_bricks,stone
cracked_flat_stone_tiles,stone
cracked_tiny_stone_tiles,stone
creeper_stone_carving,stone
crying_stone,stone
duh_stone,stone
edged_stone_bricks,stone
engraved_stone,stone
eroded_stone,stone
etched_stone_bricks,stone
flat_stone_tiles,stone
glad_stone,stone
inlayed_stone,stone
inscribed_stone,stone
layed_stone_bricks,stone
loded_stone,stone
offset_stone_bricks,stone
overlapping_stone_tiles,stone
polished_stone,stone
prismal_stone_remnants,stone
rough_stone,stone
rounded_stone_bricks,stone
runic_carved_stone,stone
sad_stone,stone
sanded_stone,stone
small_stone_bricks,stone
smooth_inlayed_stone,stone
smooth_ringed_stone,stone
smoothed_double_inlayed_stone,stone
spiraled_stone,stone
stacked_stone_bricks,stone
stone_cobbled,stone
stone_diamond_pavers,stone
stone_mini_tiles,stone
stone_scales,stone
thick_inlayed_stone,stone
tiled_bordered_stone,stone
tiled_stone,stone
tiny_brick_bordered_stone,stone
tiny_layered_stone_bricks,stone
tiny_layered_stone_slabs,stone
tiny_stone_bricks,stone
trodden_stone,stone
unamused_stone,stone
vertical_cut_stone,stone
vertical_disordered_stone_bricks,stone
weathered_stone,stone
chiseled_terracotta,terracotta
chiseled_terracotta_bricks,terracotta
crossed_terracotta,terracotta
cut_terracotta,terracotta
decorated_terracotta,terracotta
glazed_terracotta,terracotta
layered_terracotta,terracotta
terracotta_bricks,terracotta
terracotta_small_bricks,terracotta
terracotta_tile,terracotta
terracotta_tiles,terracotta
triangular_terracotta,terracotta
angry_tuff,tuff
carved_tuff,tuff
checkered_tuff_tiles,tuff
cobbled_tuff,tuff
cracked_disordered_tuff_bricks,tuff
cracked_flat_tuff_tiles,tuff
cracked_tiny_tuff_tiles,tuff
cracked_tuff_bricks,tuff
creeper_tuff_carving,tuff
crying_tuff,tuff
cut_blank_tuff,tuff
duh_tuff,tuff
engraved_tuff,tuff
eroded_tuff,tuff
etched_tuff_bricks,tuff
flat_tuff_tiles,tuff
glad_tuff,tuff
inlayed_tuff,tuff
inscribed_tuff,tuff
layed_tuff_bricks,tuff
loded_tuff,tuff
mossy_cobbled_tuff,tuff
mossy_tuff_bricks,tuff
offset_tuff_bricks,tuff
prismal_tuff_remnants,tuff
rough_tuff,tuff
rounded_tuff_bricks,tuff
runic_carved_tuff,tuff
sad_tuff,tuff
sanded_tuff,tuff
small_tuff_bricks,tuff
smooth_inlayed_tuff,tuff
smooth_ringed_tuff,tuff
smoothed_double_inlayed_tuff,tuff
spiraled_tuff,tuff
stacked_tuff_bricks,tuff
tiled_tuff,tuff
tiny_layered_tuff_bricks,tuff
tiny_layered_tuff_slabs,tuff
tiny_tuff_bricks,tuff
trodden_tuff,tuff
tuff_bricks,tuff
tuff_mini_tiles,tuff
tuff_scales,tuff
unamused_tuff,tuff
vertical_cut_tuff,tuff
vertical_disordered_tuff_bricks,tuff
weathered_tuff,tuff
angry_veridium,veridium
bordered_veridium,veridium
brick_bordered_veridium,veridium
carved_veridium,veridium
checkered_veridium_tiles,veridium
cobbled_veridium,veridium
cracked_disordered_veridium_bricks,veridium
cracked_flat_veridium_tiles,veridium
cracked_veridium_bricks,veridium
creeper_veridium_carving,veridium
crying_veridium,veridium
cut_blank_veridium,veridium
duh_veridium,veridium
edged_veridium_bricks,veridium
engraved_veridium,veridium
eroded_veridium,veridium
etched_veridium_bricks,veridium
flat_veridium_tiles,veridium
glad_veridium,veridium
inlayed_veridium,veridium
inscribed_veridium,veridium
layed_veridium_bricks,veridium
loded_veridium,veridium
offset_veridium_bricks,veridium
overlapping_veridium_tiles,veridium
polished_veridium,veridium
prismal_veridium_remnants,veridium
rough_veridium,veridium
rounded_veridium_bricks,veridium
runic_carved_veridium,veridium
sad_veridium,veridium
sanded_veridium,veridium
small_veridium_bricks,veridium
smooth_inlayed_veridium,veridium
smooth_ringed_veridium,veridium
smoothed_double_inlayed_veridium,veridium
spiraled_veridium,veridium
stacked_veridium_bricks,veridium
thick_inlayed_veridium,veridium
tiled_bordered_veridium,veridium
tiled_veridium,veridium
tiny_brick_bordered_veridium,veridium
tiny_layered_veridium_bricks,veridium
tiny_layered_veridium_slabs,veridium
tiny_veridium_bricks,veridium
trodden_veridium,veridium
unamused_veridium,veridium
veridium_bricks,veridium
veridium_mini_tiles,veridium
veridium_scales,veridium
vertical_cut_veridium,veridium
vertical_disordered_veridium_bricks,veridium
weathered_veridium,veridium
basket_woven_warped_planks,warped_planks
boxed_warped_planks,warped_planks
brick_bond_warped_planks,warped_planks
bricky_warped_planks,warped_planks
cross_laced_warped_planks,warped_planks
crossed_warped_planks,warped_planks
detailed_warped_planks,warped_planks
diagonal_warped_planks,warped_planks
diamond_warped_planks,warped_planks
double_herringbone_warped_planks,warped_planks
fine_vertical_warped_planks,warped_planks
fine_warped_planks,warped_planks
herringbone_warped_planks,warped_planks
hewn_warped_planks,warped_planks
laced_warped_planks,warped_planks
nailed_warped_planks,warped_planks
polished_warped_planks,warped_planks
railed_warped_planks,warped_planks
shifted_warped_planks,warped_planks
slanted_warped_planks,warped_planks
smooth_warped_planks,warped_planks
stacked_warped_planks,warped_planks
thin_warped_planks,warped_planks
tiled_warped_planks,warped_planks
versailles_warped_planks,warped_planks
vertical_warped_planks,warped_planks
vertically_railed_warped_planks,warped_planks
warped_planks_fine_mosaic,warped_planks
warped_planks_mosaic,warped_planks
warped_planks_shavings,warped_planks
wickered_warped_planks,warped_planks
bubbling_warped_wart_block,warped_wart_block
crumbled_warped_wart_block,warped_wart_block
dried_warped_wart_block,warped_wart_block
erratic_warped_wart_block,warped_wart_block
eyed_warped_wart_block,warped_wart_block
patched_warped_wart_block,warped_wart_block
porous_warped_wart_block,warped_wart_block
rough_warped_wart_block,warped_wart_block
scabbed_warped_wart_block,warped_wart_block
scaled_warped_wart_block,warped_wart_block
seared_warped_wart_block,warped_wart_block
semi_spongy_warped_wart_block,warped_wart_block
speckled_warped_wart_block,warped_wart_block
spongy_warped_wart_block,warped_wart_block
ancient_waxed_copper_block,waxed_copper_block
chipped_waxed_copper_block,waxed_copper_block
copper_block_cone,waxed_copper_block
copper_block_smooth,waxed_copper_block
embossed_waxed_copper_block,waxed_copper_block
engraved_waxed_copper_block,waxed_copper_block
layered_waxed_copper_block,waxed_copper_block
plated_waxed_copper_block,waxed_copper_block
pressed_waxed_copper_block,waxed_copper_block
reinforced_waxed_copper_block,waxed_copper_block
sheet_waxed_copper_block,waxed_copper_block
shuttered_waxed_copper_block,waxed_copper_block
stacked_waxed_copper_block,waxed_copper_block
ancient_waxed_exposed_copper,waxed_exposed_copper
chipped_waxed_exposed_copper,waxed_exposed_copper
embossed_waxed_exposed_copper,waxed_exposed_copper
engraved_waxed_exposed_copper,waxed_exposed_copper
layered_waxed_exposed_copper,waxed_exposed_copper
plated_waxed_exposed_copper,waxed_exposed_copper
pressed_waxed_exposed_copper,waxed_exposed_copper
reinforced_waxed_exposed_copper,waxed_exposed_copper
sheet_waxed_exposed_copper,waxed_exposed_copper
shuttered_waxed_exposed_copper,waxed_exposed_copper
stacked_waxed_exposed_copper,waxed_exposed_copper
ancient_waxed_oxidized_copper,waxed_oxidized_copper
chipped_waxed_oxidized_copper,waxed_oxidized_copper
embossed_waxed_oxidized_copper,waxed_oxidized_copper
engraved_waxed_oxidized_copper,waxed_oxidized_copper
layered_waxed_oxidized_copper,waxed_oxidized_copper
plated_waxed_oxidized_copper,waxed_oxidized_copper
pressed_waxed_oxidized_copper,waxed_oxidized_copper
reinforced_waxed_oxidized_copper,waxed_oxidized_copper
sheet_waxed_oxidized_copper,waxed_oxidized_copper
shuttered_waxed_oxidized_copper,waxed_oxidized_copper
stacked_waxed_oxidized_copper,waxed_oxidized_copper
ancient_waxed_weathered_copper,waxed_weathered_copper
chipped_waxed_weathered_copper,waxed_weathered_copper
embossed_waxed_weathered_copper,waxed_weathered_copper
engraved_waxed_weathered_copper,waxed_weathered_copper
layered_waxed_weathered_copper,waxed_weathered_copper
plated_waxed_weathered_copper,waxed_weathered_copper
pressed_waxed_weathered_copper,waxed_weathered_copper
reinforced_waxed_weathered_copper,waxed_weathered_copper
sheet_waxed_weathered_copper,waxed_weathered_copper
shuttered_waxed_weathered_copper,waxed_weathered_copper
stacked_waxed_weathered_copper,waxed_weathered_copper
bolted_white_concrete,white_concrete
creeper_white_concrete,white_concrete
grid_white_concrete,white_concrete
hazard_white_concrete,white_concrete
mosaic_white_concrete,white_concrete
railed_white_concrete,white_concrete
reinforced_white_concrete,white_concrete
rusted_white_concrete,white_concrete
stacked_white_concrete,white_concrete
stop_white_concrete,white_concrete
warning_white_concrete,white_concrete
white_concrete_bricks,white_concrete
white_concrete_tiles,white_concrete
decorated_white_glazed_terracotta,white_glazed_terracotta
hexagonical_white_glazed_terracotta,white_glazed_terracotta
minimized_white_glazed_terracotta,white_glazed_terracotta
paved_white_glazed_terracotta,white_glazed_terracotta
shrunken_white_glazed_terracotta,white_glazed_terracotta
starry_white_glazed_terracotta,white_glazed_terracotta
waved_white_glazed_terracotta,white_glazed_terracotta
white_glazed_terracotta_smooth_tiles,white_glazed_terracotta
white_glazed_terracotta_tiles,white_glazed_terracotta
chiseled_white_terracotta,white_terracotta
chiseled_white_terracotta_bricks,white_terracotta
crossed_white_terracotta,white_terracotta
cut_white_terracotta,white_terracotta
decorated_white_terracotta,white_terracotta
layered_white_terracotta,white_terracotta
triangular_white_terracotta,white_terracotta
white_terracotta_bricks,white_terracotta
white_terracotta_small_bricks,white_terracotta
white_terracotta_tile,white_terracotta
white_terracotta_tiles,white_terracotta
barky_white_wool,white_wool
blocky_white_wool,white_wool
bundled_white_wool,white_wool
cross_haired_white_wool,white_wool
cubed_white_wool,white_wool
knitted_white_wool,white_wool
patched_white_wool,white_wool
ribbled_white_wool,white_wool
scaled_white_wool,white_wool
soft_white_wool,white_wool
stringed_white_wool,white_wool
tiled_white_wool,white_wool
tripped_white_wool,white_wool
wickered_white_wool,white_wool
windmill_white_wool,white_wool
wool_legacy_white,white_wool
wool_llama_white,white_wool
woved_white_wool,white_wool
bolted_yellow_concrete,yellow_concrete
creeper_yellow_concrete,yellow_concrete
grid_yellow_concrete,yellow_concrete
hazard_yellow_concrete,yellow_concrete
mosaic_yellow_concrete,yellow_concrete
railed_yellow_concrete,yellow_concrete
reinforced_yellow_concrete,yellow_concrete
rusted_yellow_concrete,yellow_concrete
stacked_yellow_concrete,yellow_concrete
stop_yellow_concrete,yellow_concrete
warning_yellow_concrete,yellow_concrete
yellow_concrete_bricks,yellow_concrete
yellow_concrete_tiles,yellow_concrete
decorated_yellow_glazed_terracotta,yellow_glazed_terracotta
hexagonical_yellow_glazed_terracotta,yellow_glazed_terracotta
minimized_yellow_glazed_terracotta,yellow_glazed_terracotta
paved_yellow_glazed_terracotta,yellow_glazed_terracotta
shrunken_yellow_glazed_terracotta,yellow_glazed_terracotta
starry_yellow_glazed_terracotta,yellow_glazed_terracotta
waved_yellow_glazed_terracotta,yellow_glazed_terracotta
yellow_glazed_terracotta_smooth_tiles,yellow_glazed_terracotta
yellow_glazed_terracotta_tiles,yellow_glazed_terracotta
chiseled_yellow_terracotta,yellow_terracotta
chiseled_yellow_terracotta_bricks,yellow_terracotta
crossed_yellow_terracotta,yellow_terracotta
cut_yellow_terracotta,yellow_terracotta
decorated_yellow_terracotta,yellow_terracotta
layered_yellow_terracotta,yellow_terracotta
triangular_yellow_terracotta,yellow_terracotta
yellow_terracotta_bricks,yellow_terracotta
yellow_terracotta_small_bricks,yellow_terracotta
yellow_terracotta_tile,yellow_terracotta
yellow_terracotta_tiles,yellow_terracotta
barky_yellow_wool,yellow_wool
blocky_yellow_wool,yellow_wool
bundled_yellow_wool,yellow_wool
cross_haired_yellow_wool,yellow_wool
cubed_yellow_wool,yellow_wool
knitted_yellow_wool,yellow_wool
patched_yellow_wool,yellow_wool
ribbled_yellow_wool,yellow_wool
scaled_yellow_wool,yellow_wool
soft_yellow_wool,yellow_wool
stringed_yellow_wool,yellow_wool
tiled_yellow_wool,yellow_wool
tripped_yellow_wool,yellow_wool
wickered_yellow_wool,yellow_wool
windmill_yellow_wool,yellow_wool
wool_legacy_yellow,yellow_wool
wool_llama_yellow,yellow_wool
woved_yellow_wool,yellow_wool
